date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue
2024-11-01,12:00:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Dine-In,101,Sarah,12,Friday,11,November,4,False,True
2024-05-19,18:45:00,Old Fashioned,Beverage,11.0,12,132.0,Credit Card,Takeaway,103,Emily,18,Sunday,5,May,6,True,True
2024-04-20,19:00:00,Mashed Potatoes,Side,7.0,7,49.0,Cash,Takeaway,105,Nina,19,Saturday,4,April,5,True,False
2024-09-06,19:30:00,Ribeye Steak,Entree,4.0,35,140.0,Credit Card,Delivery,101,Sarah,19,Friday,9,September,4,False,True
2024-01-04,14:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,103,Emily,14,Thursday,1,January,3,False,False
2024-03-02,11:45:00,Truffle Fries,Side,6.0,8,48.0,Cash,Dine-In,104,Carlos,11,Saturday,3,March,5,True,False
2024-09-29,22:15:00,Cabernet Sauvignon,Beverage,8.0,16,128.0,Mobile Payment,Takeaway,101,Sarah,22,Sunday,9,September,6,True,True
2024-07-22,22:00:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Dine-In,103,Emily,22,Monday,7,July,0,False,False
2024-10-21,17:45:00,Truffle Fries,Side,7.0,8,56.0,Credit Card,Dine-In,104,Carlos,17,Monday,10,October,0,False,False
2024-01-11,16:15:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Mobile Payment,Takeaway,101,Sarah,16,Thursday,1,January,3,False,False
2024-08-11,12:15:00,Grilled Asparagus,Side,5.0,8,40.0,Credit Card,Delivery,101,Sarah,12,Sunday,8,August,6,True,False
2024-07-21,15:30:00,Caesar Salad,Appetizer,3.0,10,30.0,Cash,Dine-In,105,Nina,15,Sunday,7,July,6,True,False
2024-11-20,12:15:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Delivery,102,Jake,12,Wednesday,11,November,2,False,False
2024-04-30,12:15:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Delivery,102,Jake,12,Tuesday,4,April,1,False,False
2024-12-01,12:15:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Credit Card,Delivery,105,Nina,12,Sunday,12,December,6,True,True
2024-08-17,21:30:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Cash,Takeaway,101,Sarah,21,Saturday,8,August,5,True,True
2024-08-28,18:30:00,Shrimp Cocktail,Appetizer,10.0,14,140.0,Cash,Takeaway,105,Nina,18,Wednesday,8,August,2,False,True
2024-02-07,15:45:00,Old Fashioned,Beverage,1.0,12,12.0,Cash,Takeaway,103,Emily,15,Wednesday,2,February,2,False,False
2024-02-09,21:00:00,Chocolate Lava Cake,Dessert,10.0,9,90.0,Mobile Payment,Takeaway,104,Carlos,21,Friday,2,February,4,False,True
2024-10-24,19:00:00,Old Fashioned,Beverage,9.0,12,108.0,Mobile Payment,Dine-In,103,Emily,19,Thursday,10,October,3,False,True
2024-11-05,18:15:00,Ribeye Steak,Entree,8.0,35,280.0,Cash,Takeaway,101,Sarah,18,Tuesday,11,November,1,False,True
2024-09-15,21:15:00,Ribeye Steak,Entree,3.0,35,105.0,Mobile Payment,Takeaway,104,Carlos,21,Sunday,9,September,6,True,True
2024-09-25,19:15:00,Mashed Potatoes,Side,5.0,7,35.0,Credit Card,Takeaway,104,Carlos,19,Wednesday,9,September,2,False,False
2024-06-22,21:00:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Cash,Takeaway,101,Sarah,21,Saturday,6,June,5,True,True
2024-10-12,21:45:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Mobile Payment,Delivery,105,Nina,21,Saturday,10,October,5,True,True
2024-03-17,16:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Credit Card,Takeaway,104,Carlos,16,Sunday,3,March,6,True,False
2024-03-07,20:00:00,Shrimp Cocktail,Appetizer,8.0,14,112.0,Credit Card,Delivery,103,Emily,20,Thursday,3,March,3,False,True
2024-03-06,21:00:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Mobile Payment,Takeaway,101,Sarah,21,Wednesday,3,March,2,False,True
2024-07-04,15:15:00,Caesar Salad,Appetizer,3.0,10,30.0,Credit Card,Dine-In,102,Jake,15,Thursday,7,July,3,False,False
2024-03-11,13:00:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Mobile Payment,Delivery,105,Nina,13,Monday,3,March,0,False,False
2024-01-20,21:30:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Mobile Payment,Takeaway,102,Jake,21,Saturday,1,January,5,True,False
2024-03-24,13:15:00,Truffle Fries,Side,4.0,8,32.0,Cash,Takeaway,103,Emily,13,Sunday,3,March,6,True,False
2024-12-12,22:15:00,Old Fashioned,Beverage,9.0,12,108.0,Credit Card,Delivery,104,Carlos,22,Thursday,12,December,3,False,True
2024-04-29,19:15:00,Shrimp Cocktail,Appetizer,8.0,14,112.0,Cash,Takeaway,105,Nina,19,Monday,4,April,0,False,True
2024-08-13,18:30:00,Grilled Asparagus,Side,8.0,8,64.0,Mobile Payment,Takeaway,102,Jake,18,Tuesday,8,August,1,False,True
2024-04-12,20:15:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Mobile Payment,Takeaway,103,Emily,20,Friday,4,April,4,False,False
2024-10-10,12:00:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Cash,Takeaway,104,Carlos,12,Thursday,10,October,3,False,False
2024-09-19,13:45:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Takeaway,101,Sarah,13,Thursday,9,September,3,False,True
2024-07-31,11:45:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Cash,Takeaway,101,Sarah,11,Wednesday,7,July,2,False,False
2024-07-10,14:00:00,Mashed Potatoes,Side,1.0,7,7.0,Mobile Payment,Delivery,103,Emily,14,Wednesday,7,July,2,False,False
2024-03-15,13:00:00,Shrimp Cocktail,Appetizer,7.0,14,98.0,Mobile Payment,Dine-In,104,Carlos,13,Friday,3,March,4,False,True
2024-08-17,20:00:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Dine-In,102,Jake,20,Saturday,8,August,5,True,True
2024-10-07,22:45:00,Filet Mignon,Entree,6.0,42,252.0,Cash,Takeaway,101,Sarah,22,Monday,10,October,0,False,True
2024-01-25,14:45:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Credit Card,Dine-In,101,Sarah,14,Thursday,1,January,3,False,True
2024-09-12,20:00:00,Bourbon BBQ Burger,Entree,10.0,22,220.0,Mobile Payment,Dine-In,102,Jake,20,Thursday,9,September,3,False,True
2024-05-29,17:00:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Cash,Delivery,104,Carlos,17,Wednesday,5,May,2,False,False
2024-04-05,21:00:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Cash,Delivery,105,Nina,21,Friday,4,April,4,False,True
2024-09-16,19:00:00,Grilled Asparagus,Side,9.0,8,72.0,Cash,Delivery,104,Carlos,19,Monday,9,September,0,False,True
2024-07-10,15:00:00,Mashed Potatoes,Side,1.0,7,7.0,Credit Card,Dine-In,101,Sarah,15,Wednesday,7,July,2,False,False
2024-10-24,22:30:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Delivery,103,Emily,22,Thursday,10,October,3,False,True
2024-11-25,13:45:00,Truffle Fries,Side,4.0,8,32.0,Mobile Payment,Dine-In,102,Jake,13,Monday,11,November,0,False,False
2024-02-02,22:45:00,Ribeye Steak,Entree,7.0,35,245.0,Cash,Dine-In,102,Jake,22,Friday,2,February,4,False,True
2024-01-22,16:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Mobile Payment,Takeaway,103,Emily,16,Monday,1,January,0,False,True
2024-01-19,21:15:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Cash,Delivery,103,Emily,21,Friday,1,January,4,False,True
2024-05-19,12:30:00,Grilled Asparagus,Side,5.0,8,40.0,Mobile Payment,Takeaway,104,Carlos,12,Sunday,5,May,6,True,False
2024-06-22,13:45:00,Truffle Fries,Side,8.0,8,64.0,Credit Card,Delivery,103,Emily,13,Saturday,6,June,5,True,True
2024-02-12,22:45:00,Filet Mignon,Entree,7.0,42,294.0,Mobile Payment,Dine-In,105,Nina,22,Monday,2,February,0,False,True
2024-05-30,16:00:00,Filet Mignon,Entree,3.0,42,126.0,Mobile Payment,Takeaway,103,Emily,16,Thursday,5,May,3,False,True
2024-08-16,20:45:00,New York Strip,Entree,8.0,38,304.0,Credit Card,Takeaway,101,Sarah,20,Friday,8,August,4,False,True
2024-06-29,20:45:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Delivery,104,Carlos,20,Saturday,6,June,5,True,False
2024-07-05,19:15:00,Ribeye Steak,Entree,4.0,35,140.0,Mobile Payment,Delivery,104,Carlos,19,Friday,7,July,4,False,True
2024-01-18,13:00:00,Caesar Salad,Appetizer,3.0,10,30.0,Credit Card,Takeaway,105,Nina,13,Thursday,1,January,3,False,False
2024-01-17,20:15:00,Bourbon BBQ Burger,Entree,8.0,22,176.0,Credit Card,Takeaway,104,Carlos,20,Wednesday,1,January,2,False,True
2024-02-09,20:15:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Credit Card,Takeaway,103,Emily,20,Friday,2,February,4,False,True
2024-05-07,12:00:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Delivery,104,Carlos,12,Tuesday,5,May,1,False,False
2024-10-14,12:30:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Cash,Delivery,103,Emily,12,Monday,10,October,0,False,False
2024-12-21,18:15:00,Filet Mignon,Entree,4.0,42,168.0,Cash,Takeaway,102,Jake,18,Saturday,12,December,5,True,True
2024-12-31,18:00:00,Bourbon BBQ Burger,Entree,7.8,22,171.6,Mobile Payment,Takeaway,101,Sarah,18,Tuesday,12,December,1,False,True
2024-10-08,19:30:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Mobile Payment,Delivery,102,Jake,19,Tuesday,10,October,1,False,False
2024-07-04,19:15:00,Filet Mignon,Entree,3.0,42,126.0,Cash,Dine-In,104,Carlos,19,Thursday,7,July,3,False,True
2024-01-14,16:30:00,Old Fashioned,Beverage,5.0,12,60.0,Cash,Delivery,101,Sarah,16,Sunday,1,January,6,True,False
2024-02-03,15:45:00,Truffle Fries,Side,6.0,8,48.0,Mobile Payment,Takeaway,104,Carlos,15,Saturday,2,February,5,True,False
2024-10-21,12:15:00,Mashed Potatoes,Side,1.0,7,7.0,Credit Card,Takeaway,105,Nina,12,Monday,10,October,0,False,False
2024-06-25,13:15:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Dine-In,101,Sarah,13,Tuesday,6,June,1,False,True
2024-09-22,13:30:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Delivery,102,Jake,13,Sunday,9,September,6,True,True
2024-06-26,19:30:00,Filet Mignon,Entree,7.0,42,294.0,Cash,Delivery,105,Nina,19,Wednesday,6,June,2,False,True
2024-05-20,13:30:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Cash,Delivery,102,Jake,13,Monday,5,May,0,False,False
2024-10-30,20:15:00,New York Strip,Entree,8.0,38,304.0,Mobile Payment,Delivery,103,Emily,20,Wednesday,10,October,2,False,True
2024-10-15,11:00:00,Filet Mignon,Entree,1.0,42,42.0,Mobile Payment,Delivery,103,Emily,11,Tuesday,10,October,1,False,False
2024-11-29,14:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Credit Card,Delivery,105,Nina,14,Friday,11,November,4,False,False
2024-05-28,21:30:00,Old Fashioned,Beverage,3.0,12,36.0,Mobile Payment,Takeaway,103,Emily,21,Tuesday,5,May,1,False,False
2024-08-20,12:00:00,New York Strip,Entree,4.0,38,152.0,Credit Card,Takeaway,104,Carlos,12,Tuesday,8,August,1,False,True
2024-04-14,16:15:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Takeaway,104,Carlos,16,Sunday,4,April,6,True,False
2024-03-07,16:00:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Dine-In,103,Emily,16,Thursday,3,March,3,False,False
2024-08-18,14:15:00,Filet Mignon,Entree,1.0,42,42.0,Credit Card,Takeaway,105,Nina,14,Sunday,8,August,6,True,False
2024-08-02,14:15:00,Mashed Potatoes,Side,7.0,7,49.0,Mobile Payment,Takeaway,102,Jake,14,Friday,8,August,4,False,False
2024-03-22,18:45:00,Old Fashioned,Beverage,7.0,12,84.0,Credit Card,Dine-In,101,Sarah,18,Friday,3,March,4,False,True
2024-07-20,19:45:00,Caesar Salad,Appetizer,4.0,10,40.0,Mobile Payment,Takeaway,101,Sarah,19,Saturday,7,July,5,True,False
2024-01-26,15:45:00,Chocolate Lava Cake,Dessert,7.0,9,63.0,Credit Card,Delivery,101,Sarah,15,Friday,1,January,4,False,True
2024-02-25,17:15:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Credit Card,Takeaway,101,Sarah,17,Sunday,2,February,6,True,True
2024-07-24,11:15:00,Mashed Potatoes,Side,5.0,7,35.0,Credit Card,Dine-In,104,Carlos,11,Wednesday,7,July,2,False,False
2024-09-15,18:30:00,Chocolate Lava Cake,Dessert,8.0,9,72.0,Cash,Dine-In,101,Sarah,18,Sunday,9,September,6,True,True
2024-07-20,16:30:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Cash,Dine-In,105,Nina,16,Saturday,7,July,5,True,True
2024-09-17,17:00:00,Ribeye Steak,Entree,2.0,35,70.0,Cash,Delivery,103,Emily,17,Tuesday,9,September,1,False,True
2024-08-30,19:45:00,New York Strip,Entree,9.0,38,342.0,Mobile Payment,Dine-In,103,Emily,19,Friday,8,August,4,False,True
2024-11-09,16:15:00,Grilled Asparagus,Side,8.0,8,64.0,Mobile Payment,Takeaway,105,Nina,16,Saturday,11,November,5,True,True
2024-06-21,19:45:00,Truffle Fries,Side,8.0,8,64.0,Credit Card,Takeaway,101,Sarah,19,Friday,6,June,4,False,True
2024-07-07,16:00:00,Grilled Asparagus,Side,5.0,8,40.0,Credit Card,Delivery,101,Sarah,16,Sunday,7,July,6,True,False
2024-11-01,18:30:00,Bourbon BBQ Burger,Entree,9.0,22,198.0,Mobile Payment,Dine-In,101,Sarah,18,Friday,11,November,4,False,True
2024-10-25,18:15:00,Cabernet Sauvignon,Beverage,8.0,16,128.0,Credit Card,Dine-In,102,Jake,18,Friday,10,October,4,False,True
2024-01-17,20:00:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,104,Carlos,20,Wednesday,1,January,2,False,False
2024-03-18,17:15:00,Grilled Asparagus,Side,11.0,8,88.0,Mobile Payment,Takeaway,101,Sarah,17,Monday,3,March,0,False,True
2024-12-27,13:15:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Mobile Payment,Takeaway,105,Nina,13,Friday,12,December,4,False,True
2024-07-11,16:15:00,Old Fashioned,Beverage,5.0,12,60.0,Credit Card,Delivery,103,Emily,16,Thursday,7,July,3,False,False
2024-12-12,22:30:00,Chocolate Lava Cake,Dessert,7.0,9,63.0,Cash,Dine-In,103,Emily,22,Thursday,12,December,3,False,True
2024-10-12,15:15:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Mobile Payment,Dine-In,104,Carlos,15,Saturday,10,October,5,True,True
2024-06-11,18:30:00,Cabernet Sauvignon,Beverage,7.0,16,112.0,Credit Card,Dine-In,105,Nina,18,Tuesday,6,June,1,False,True
2024-12-12,19:45:00,Grilled Asparagus,Side,7.0,8,56.0,Cash,Takeaway,101,Sarah,19,Thursday,12,December,3,False,False
2024-05-27,22:00:00,Mashed Potatoes,Side,6.0,7,42.0,Mobile Payment,Takeaway,104,Carlos,22,Monday,5,May,0,False,False
2024-04-19,14:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Cash,Dine-In,105,Nina,14,Friday,4,April,4,False,True
2024-10-27,14:15:00,Ribeye Steak,Entree,5.0,35,175.0,Cash,Delivery,102,Jake,14,Sunday,10,October,6,True,True
2024-01-27,12:45:00,Mashed Potatoes,Side,6.0,7,42.0,Cash,Delivery,102,Jake,12,Saturday,1,January,5,True,False
2024-01-03,19:15:00,Grilled Asparagus,Side,8.0,8,64.0,Credit Card,Delivery,102,Jake,19,Wednesday,1,January,2,False,True
2024-05-27,16:30:00,Bourbon BBQ Burger,Entree,1.0,22,22.0,Cash,Delivery,105,Nina,16,Monday,5,May,0,False,False
2024-04-28,19:00:00,New York Strip,Entree,8.0,38,304.0,Cash,Dine-In,104,Carlos,19,Sunday,4,April,6,True,True
2024-09-10,13:30:00,Ribeye Steak,Entree,1.0,35,35.0,Credit Card,Delivery,105,Nina,13,Tuesday,9,September,1,False,False
2024-02-24,16:30:00,Old Fashioned,Beverage,8.0,12,96.0,Mobile Payment,Takeaway,102,Jake,16,Saturday,2,February,5,True,True
2024-09-15,18:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Dine-In,104,Carlos,18,Sunday,9,September,6,True,False
2024-11-27,15:15:00,Ribeye Steak,Entree,3.0,35,105.0,Credit Card,Delivery,102,Jake,15,Wednesday,11,November,2,False,True
2024-03-30,20:45:00,Grilled Asparagus,Side,12.0,8,96.0,Credit Card,Dine-In,104,Carlos,20,Saturday,3,March,5,True,True
2024-12-08,12:15:00,New York Strip,Entree,4.0,38,152.0,Credit Card,Dine-In,101,Sarah,12,Sunday,12,December,6,True,True
2024-05-13,17:15:00,Old Fashioned,Beverage,7.0,12,84.0,Credit Card,Takeaway,105,Nina,17,Monday,5,May,0,False,True
2024-10-20,11:30:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Mobile Payment,Dine-In,101,Sarah,11,Sunday,10,October,6,True,True
2024-12-07,12:45:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Credit Card,Delivery,105,Nina,12,Saturday,12,December,5,True,False
2024-12-26,15:00:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Credit Card,Delivery,102,Jake,15,Thursday,12,December,3,False,True
2024-04-22,13:45:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Delivery,103,Emily,13,Monday,4,April,0,False,True
2024-07-31,22:45:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Cash,Delivery,105,Nina,22,Wednesday,7,July,2,False,True
2024-02-11,19:45:00,Cabernet Sauvignon,Beverage,7.0,16,112.0,Cash,Delivery,101,Sarah,19,Sunday,2,February,6,True,True
2024-02-01,19:15:00,Chocolate Lava Cake,Dessert,10.0,9,90.0,Cash,Dine-In,103,Emily,19,Thursday,2,February,3,False,True
2024-09-23,18:00:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Mobile Payment,Delivery,104,Carlos,18,Monday,9,September,0,False,True
2024-02-16,19:45:00,Ribeye Steak,Entree,8.0,35,280.0,Cash,Delivery,104,Carlos,19,Friday,2,February,4,False,True
2024-08-21,20:00:00,Cabernet Sauvignon,Beverage,8.0,16,128.0,Mobile Payment,Takeaway,101,Sarah,20,Wednesday,8,August,2,False,True
2024-07-21,15:00:00,Truffle Fries,Side,2.0,8,16.0,Mobile Payment,Dine-In,101,Sarah,15,Sunday,7,July,6,True,False
2024-08-04,16:00:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Cash,Takeaway,101,Sarah,16,Sunday,8,August,6,True,False
2024-05-26,17:15:00,New York Strip,Entree,8.0,38,304.0,Credit Card,Takeaway,104,Carlos,17,Sunday,5,May,6,True,True
2024-07-12,17:00:00,Bourbon BBQ Burger,Entree,10.0,22,220.0,Cash,Delivery,103,Emily,17,Friday,7,July,4,False,True
2024-03-01,13:45:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Mobile Payment,Dine-In,101,Sarah,13,Friday,3,March,4,False,False
2024-01-12,15:45:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Credit Card,Delivery,104,Carlos,15,Friday,1,January,4,False,True
2024-04-27,14:45:00,Mashed Potatoes,Side,4.0,7,28.0,Credit Card,Dine-In,101,Sarah,14,Saturday,4,April,5,True,False
2024-01-17,21:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Cash,Dine-In,101,Sarah,21,Wednesday,1,January,2,False,False
2024-02-21,20:00:00,Old Fashioned,Beverage,10.0,12,120.0,Mobile Payment,Delivery,101,Sarah,20,Wednesday,2,February,2,False,True
2024-05-05,22:00:00,Grilled Asparagus,Side,9.0,8,72.0,Cash,Delivery,102,Jake,22,Sunday,5,May,6,True,True
2024-01-29,13:30:00,Caesar Salad,Appetizer,5.0,10,50.0,Credit Card,Delivery,105,Nina,13,Monday,1,January,0,False,False
2024-12-10,16:15:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Mobile Payment,Delivery,102,Jake,16,Tuesday,12,December,1,False,False
2024-07-30,15:30:00,Ribeye Steak,Entree,6.0,35,210.0,Mobile Payment,Delivery,102,Jake,15,Tuesday,7,July,1,False,True
2024-11-16,21:45:00,Cabernet Sauvignon,Beverage,9.0,16,144.0,Cash,Takeaway,104,Carlos,21,Saturday,11,November,5,True,True
2024-09-25,16:45:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Takeaway,102,Jake,16,Wednesday,9,September,2,False,False
2024-10-02,18:15:00,Caesar Salad,Appetizer,7.0,10,70.0,Mobile Payment,Dine-In,104,Carlos,18,Wednesday,10,October,2,False,True
2024-01-30,19:45:00,Grilled Asparagus,Side,9.0,8,72.0,Mobile Payment,Dine-In,104,Carlos,19,Tuesday,1,January,1,False,True
2024-05-04,15:15:00,Mashed Potatoes,Side,1.0,7,7.0,Credit Card,Takeaway,101,Sarah,15,Saturday,5,May,5,True,False
2024-10-01,22:15:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Delivery,105,Nina,22,Tuesday,10,October,1,False,True
2024-11-04,11:00:00,Caesar Salad,Appetizer,5.0,10,50.0,Mobile Payment,Delivery,105,Nina,11,Monday,11,November,0,False,False
2024-04-21,18:15:00,Mashed Potatoes,Side,7.0,7,49.0,Cash,Dine-In,102,Jake,18,Sunday,4,April,6,True,False
2024-03-01,22:45:00,Caesar Salad,Appetizer,9.0,10,90.0,Mobile Payment,Dine-In,104,Carlos,22,Friday,3,March,4,False,True
2024-05-02,19:30:00,Shrimp Cocktail,Appetizer,7.0,14,98.0,Credit Card,Delivery,103,Emily,19,Thursday,5,May,3,False,True
2024-06-06,15:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Credit Card,Dine-In,104,Carlos,15,Thursday,6,June,3,False,True
2024-06-12,14:30:00,Mashed Potatoes,Side,4.0,7,28.0,Cash,Delivery,102,Jake,14,Wednesday,6,June,2,False,False
2024-03-15,11:30:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Mobile Payment,Delivery,104,Carlos,11,Friday,3,March,4,False,True
2024-05-31,13:15:00,Mashed Potatoes,Side,3.0,7,21.0,Credit Card,Delivery,102,Jake,13,Friday,5,May,4,False,False
2024-09-12,19:30:00,Shrimp Cocktail,Appetizer,8.0,14,112.0,Mobile Payment,Delivery,104,Carlos,19,Thursday,9,September,3,False,True
2024-08-23,13:30:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Delivery,104,Carlos,13,Friday,8,August,4,False,True
2024-04-04,19:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Delivery,101,Sarah,19,Thursday,4,April,3,False,False
2024-01-04,17:15:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Cash,Delivery,102,Jake,17,Thursday,1,January,3,False,True
2024-01-05,14:45:00,Mashed Potatoes,Side,2.0,7,14.0,Mobile Payment,Delivery,105,Nina,14,Friday,1,January,4,False,False
2024-09-04,21:45:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Delivery,104,Carlos,21,Wednesday,9,September,2,False,True
2024-01-07,11:30:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Cash,Delivery,104,Carlos,11,Sunday,1,January,6,True,False
2024-04-01,12:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Dine-In,105,Nina,12,Monday,4,April,0,False,False
2024-09-26,15:30:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Cash,Takeaway,104,Carlos,15,Thursday,9,September,3,False,False
2024-08-23,20:15:00,Truffle Fries,Side,4.0,8,32.0,Credit Card,Delivery,101,Sarah,20,Friday,8,August,4,False,False
2024-11-30,21:00:00,Filet Mignon,Entree,7.0,42,294.0,Credit Card,Takeaway,105,Nina,21,Saturday,11,November,5,True,True
2024-08-31,11:00:00,Truffle Fries,Side,3.0,8,24.0,Cash,Takeaway,104,Carlos,11,Saturday,8,August,5,True,False
2024-11-26,16:00:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Cash,Dine-In,105,Nina,16,Tuesday,11,November,1,False,False
2024-08-31,15:00:00,Filet Mignon,Entree,6.0,42,252.0,Mobile Payment,Delivery,101,Sarah,15,Saturday,8,August,5,True,True
2024-04-01,16:00:00,Caesar Salad,Appetizer,5.0,10,50.0,Cash,Delivery,104,Carlos,16,Monday,4,April,0,False,False
2024-02-09,15:15:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Mobile Payment,Takeaway,105,Nina,15,Friday,2,February,4,False,False
2024-06-18,17:15:00,Truffle Fries,Side,2.0,8,16.0,Mobile Payment,Delivery,103,Emily,17,Tuesday,6,June,1,False,False
2024-01-28,12:45:00,Caesar Salad,Appetizer,1.0,10,10.0,Credit Card,Delivery,105,Nina,12,Sunday,1,January,6,True,False
2024-10-31,17:30:00,Ribeye Steak,Entree,5.0,35,175.0,Credit Card,Takeaway,102,Jake,17,Thursday,10,October,3,False,True
2024-07-01,19:45:00,Grilled Asparagus,Side,4.0,8,32.0,Mobile Payment,Delivery,104,Carlos,19,Monday,7,July,0,False,False
2024-02-13,20:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Cash,Takeaway,102,Jake,20,Tuesday,2,February,1,False,False
2024-07-13,22:15:00,Truffle Fries,Side,7.0,8,56.0,Credit Card,Takeaway,101,Sarah,22,Saturday,7,July,5,True,False
2024-02-16,11:30:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Dine-In,102,Jake,11,Friday,2,February,4,False,False
2024-02-14,13:45:00,Old Fashioned,Beverage,6.0,12,72.0,Mobile Payment,Delivery,104,Carlos,13,Wednesday,2,February,2,False,True
2024-02-22,11:00:00,Mashed Potatoes,Side,6.0,7,42.0,Cash,Delivery,105,Nina,11,Thursday,2,February,3,False,False
2024-06-15,17:00:00,Shrimp Cocktail,Appetizer,7.0,14,98.0,Credit Card,Dine-In,105,Nina,17,Saturday,6,June,5,True,True
2024-05-04,20:15:00,Bourbon BBQ Burger,Entree,8.0,22,176.0,Cash,Dine-In,103,Emily,20,Saturday,5,May,5,True,True
2024-06-03,15:45:00,New York Strip,Entree,1.0,38,38.0,Cash,Takeaway,103,Emily,15,Monday,6,June,0,False,False
